,# of bumps,# of inflections,curvature,min i,max i,x min,x max,y min,y max,S,criticality
140,2,0,1.7136243739246801,35,50,3.8501476017100584,4.59511985013459,-11.403550659435133,-6.387596203861277,1.054346605662061,1
141,1,0,0.5534331493674112,48,48,3.8918202981106265,3.8918202981106265,-10.897664823067354,-10.897664823067354,1.036333443288511,1
142,1,0,-2.135599555140893,27,41,3.4339872044851463,4.110873864173311,-7.06949890801216,-6.463363104441845,1.050260713788803,1
143,0,0,-5.215397313366011,25,24,3.258096538021482,3.2188758248682006,-10.99534373670723,-9.203584267479174,1.0463348629369802,1
144,2,0,3.508369917430535,-1,-1,4.02535169073515,4.02535169073515,-13.29449519468915,-13.29449519468915,1.0500610014864962,2
145,2,0,-0.5865127669970791,36,34,3.6109179126442243,3.5553480614894135,-6.895834508086444,-6.652888329476054,1.0350194198836475,2
146,0,0,-2.648632914901197,5,0,1.791759469228055,0.0,-9.831400613641227,-0.08450839332817349,1.0583982755157715,1
147,0,0,5.040259603290112,14,0,2.70805020110221,0.0,-9.950060975835715,-0.292601847151256,1.050233953500013,1
148,2,0,3.3681567596128956,48,46,3.8918202981106265,3.8501476017100584,-9.9193855076889,-9.513920399580737,1.0361906207918945,2
149,1,0,-5.348836981905687,27,27,3.332204510175204,3.332204510175204,-11.295527873962463,-11.295527873962463,1.0405580897016964,1
150,0,0,-2.16728593245514,38,51,3.970291913552122,4.61512051684126,-10.356145518052202,-6.297428133473252,1.053856430834821,1
151,0,0,-5.619345429815247,16,0,2.833213344056216,0.0,-9.496496280431916,-0.5597597678536028,1.048847164826531,1
152,0,0,-2.987711070300687,14,0,2.70805020110221,0.0,-10.525595125616142,-0.41444320861426454,1.0523525996820384,1
153,0,0,6.371786121974489,48,50,4.406719247264253,4.499809670330265,-10.638296375013772,-10.415152823699563,1.049205619175054,2
154,0,0,-7.897591701829398,32,30,3.4965075614664802,3.4339872044851463,-10.761301354651307,-10.068154174091362,1.0414540392551401,1
155,3,0,14.599693132766753,41,53,4.204692619390966,4.844187086458591,-12.392914519221948,-6.77666303705161,1.0593114413341538,3
156,0,0,-6.2242413755429045,7,0,2.0794415416798357,0.0,-10.107937461403084,-0.24673130112356192,1.0572608820210403,1
157,0,0,2.740417958071546,31,34,3.58351893845611,3.7376696182833684,-6.72865353302938,-6.448814638038625,1.0477570894488513,3
158,0,0,0.0911586675687262,-1,-1,3.828641396489095,3.828641396489095,-12.137460058868639,-12.137460058868639,1.0488880577037156,1
159,0,0,-5.788409698960462,8,0,2.1972245773362196,0.0,-10.1285891855565,-0.28766876528920043,1.0563455657139549,1
160,1,0,1.6481447832755927,34,31,3.5553480614894135,3.4657359027997265,-10.654290245584235,-9.96114306502429,1.0403069115572838,1
161,0,0,-5.4497733200431595,5,0,1.791759469228055,0.0,-8.871224644409553,-0.15231584909272555,1.0583982755157715,1
162,0,0,-6.321138338313237,10,11,2.3978952727983707,2.4849066497880004,-10.378945032464328,-9.685797851904383,1.0517831256047478,1
163,0,0,0.8853349321560172,12,0,2.5649493574615367,0.0,-10.608242106137789,-0.28732793709425336,1.0601099101374454,1
164,1,0,5.5440334570988705,-1,-1,4.700480365792417,4.700480365792417,-14.249762994454818,-14.249762994454818,1.060677502597734,2
165,1,0,5.68649212428568,38,44,3.9318256327243257,4.219507705176107,-7.549919729521493,-6.873301850912758,1.0519120973314173,3
166,0,0,-0.04158667066338495,21,23,3.091042453358316,3.1780538303479458,-10.714950959914116,-9.105513047480015,1.0483370590779315,1
167,1,0,-22.472306158579432,45,35,3.828641396489095,3.58351893845611,-11.275264544742841,-10.582117364182896,1.0398021197647984,1
168,1,0,6.399313952514071,21,21,3.091042453358316,3.091042453358316,-11.498593247659967,-11.498593247659967,1.0456566676187002,1
169,0,0,-0.2121142926510764,6,0,1.9459101490553132,0.0,-9.40943710213184,-0.15527125061562724,1.0580243681267307,1
170,0,0,-3.8574414432378092,4,0,1.6094379124341003,0.0,-7.8898337513942955,-0.11148269980013271,1.0578140019507094,1
171,1,0,-1.360692564045005,44,36,3.8066624897703196,3.6109179126442243,-11.074870014141595,-9.465432101707494,1.0365608558278556,1
172,0,0,0.3252598188972839,9,0,2.302585092994046,0.0,-9.244902816325293,-0.3812870574346752,1.0544318937270019,1
173,3,0,5.307931891945491,38,43,3.8918202981106265,4.110873864173311,-7.102549967047683,-6.641204400545061,1.0496527090204841,3
174,1,0,0.9206648836775386,15,0,2.772588722239781,0.0,-10.814745641882208,-0.44429031364397437,1.0495214947372333,1
175,0,0,-3.674775724239389,6,0,1.9459101490553132,0.0,-9.841771710555475,-0.19298287798911234,1.0580243681267307,1
176,1,0,1.6748686408290347,36,39,3.871201010907891,4.007333185232471,-7.006852039114141,-6.599729929798348,1.050260713788803,3
177,0,0,-22.990175450853876,41,54,4.219507705176107,4.912654885736052,-12.324252265675861,-6.882453175650134,1.0606621608444098,3
178,0,0,-10.407027516083593,9,0,2.302585092994046,0.0,-10.074453207791757,-0.2092388174771221,1.0609062747303197,1
179,2,0,2.7745407003762175,34,30,3.5553480614894135,3.4339872044851463,-10.633593274081605,-8.687683125026293,1.0425110726470053,1
180,0,0,-2.923487826210019,7,0,2.0794415416798357,0.0,-10.03464738523415,-0.16412217040084912,1.0572608820210403,1
181,2,0,2.6053128698310384,35,33,3.58351893845611,3.5263605246161616,-11.418999326938065,-10.72585214637812,1.0412308139031332,1
182,0,0,-4.480844302660237,13,0,2.6390573296152584,0.0,-10.490885252912465,-0.41054942804742994,1.0543774391325242,1
183,2,0,3.5079904847908616,33,48,3.713572066704308,4.430816798843313,-8.351806231479596,-6.420284819876382,1.0511566830493493,1
184,0,0,10.883883310398684,53,56,4.770684624465665,4.919980925828125,-13.21510777489611,-12.676111274163423,1.055728636101689,1
185,0,0,2.79295872684525,36,39,3.8501476017100584,3.9889840465642745,-11.797448803871806,-10.59347599954587,1.0488539446283358,1
186,0,0,-10.906533057735304,42,43,3.7612001156935624,3.784189633918261,-9.52884258676785,-9.24116051431607,1.037188546470267,1
187,1,0,-5.848156931749371,29,0,3.4011973816621555,0.0,-10.8260982711551,-0.5229624958323733,1.0447967708863455,1
188,0,0,-2.0559046134345045,5,0,1.791759469228055,0.0,-9.844586444615967,-0.15336432524686575,1.0583982755157715,1
189,0,0,-4.302578096847817,7,0,2.0794415416798357,0.0,-8.821830704517431,-0.21748170209821446,1.0572608820210403,1
190,0,0,-0.7408377390728026,11,0,2.4849066497880004,0.0,-9.497897436614812,-0.4390003017876484,1.0526234204883385,1
191,0,0,-3.833381228329536,3,0,1.3862943611198906,0.0,-6.251337021861667,-0.10917312206125213,1.0547277708910445,1
192,0,0,-1.6785197347859981,43,52,4.356708826689592,4.852030263919617,-10.108163263534657,-7.718795757490161,1.060215059852814,3
193,0,0,-1.8319816129648674,20,0,3.044522437723423,0.0,-9.584108393341092,-0.5738870171894451,1.0456487336157387,1
194,0,0,1.8221230108448279,25,25,3.258096538021482,3.258096538021482,-10.680792041102796,-10.680792041102796,1.0450493927060631,1
195,0,0,-0.024828414399133636,13,0,2.6390573296152584,0.0,-11.3768250609743,-0.3646593840366841,1.052195192910063,1
196,0,0,-3.090057328422106,7,0,2.0794415416798357,0.0,-9.30955202204713,-0.2247181853106702,1.0572608820210403,1
197,0,0,-2.721746651343756,12,0,2.5649493574615367,0.0,-9.705707120679628,-0.4211409263514735,1.0556686915438915,1
198,1,0,4.9035586458496905,45,47,4.499809670330265,4.61512051684126,-9.220514802429873,-8.867235447492279,1.0607875581427255,2
199,0,0,-0.8608381608041313,7,0,2.0794415416798357,0.0,-9.142489705068009,-0.21365054646852533,1.0572608820210403,1
200,1,0,-5.460911117951774,25,25,3.258096538021482,3.258096538021482,-12.031004717447527,-12.031004717447527,1.0433755865865268,1
201,0,0,0.3443473611664783,4,0,1.6094379124341003,0.0,-6.964858135723263,-0.13901495770081707,1.0578140019507094,1
202,0,0,-1.4531579732240723,2,0,1.0986122886681098,0.0,-6.745628429473702,-0.0250062642827413,1.043968310939443,1
203,2,0,-14.940985564228118,39,53,4.0943445622221,4.836281906951478,-12.047111567042823,-7.049899293278707,1.060289654118049,3
204,0,0,3.010314806761086,-1,-1,4.07753744390572,4.07753744390572,-13.609969195966494,-13.609969195966494,1.0508181383398123,2
205,2,0,-16.02398331324874,34,50,3.784189633918261,4.584967478670572,-10.247082576060995,-6.561333014955986,1.0540707446215427,1
206,1,0,0.09612014408042668,15,0,2.772588722239781,0.0,-10.980399414224898,-0.31633970481403617,1.0459587103602408,1
207,1,0,-0.1003646876580818,43,52,4.382026634673881,4.875197323201151,-8.618613171606095,-7.863908098046715,1.0604719176286155,3
208,2,0,32.10588004664634,38,50,4.007333185232471,4.605170185988092,-9.930584241658476,-6.831779782964671,1.0544185767477534,1
209,2,0,-2.391054370789768,43,54,4.290459441148391,4.867534450455582,-12.34986842859688,-6.741967725643961,1.0620673536949516,3
210,1,0,-4.326220792666682,38,38,3.6635616461296463,3.6635616461296463,-10.864541302883799,-10.864541302883799,1.0401652120643405,1
211,0,0,0.813141765173539,19,0,2.995732273553991,0.0,-10.611079897527569,-0.5226076707780031,1.0488624608248256,1
212,0,0,-0.9981874372008638,32,43,3.6375861597263857,4.174387269895637,-7.408382407771457,-6.400154180571617,1.0503674496259887,1
213,0,0,-5.0379944966023,32,41,3.6635616461296463,4.0943445622221,-7.052745078163157,-6.452688320669223,1.0500240882172738,1
214,0,0,4.570875390997596,59,59,4.0943445622221,4.0943445622221,-10.569648868011086,-10.569648868011086,1.0352310637845503,2
215,0,0,-18.631191294476668,47,44,3.871201010907891,3.8066624897703196,-10.792715364860594,-10.099568184300649,1.0378759310400607,1
216,0,0,-3.7178590436169934,3,0,1.3862943611198906,0.0,-6.983604591265575,-0.09177546283369713,1.0547277708910445,1
217,1,0,-0.0846837108794455,21,0,3.091042453358316,0.0,-10.62154683379229,-0.6696501420484746,1.045398655365191,1
218,0,0,-2.3270656984444438,2,0,1.0986122886681098,0.0,-6.9782137426306985,-0.02899667384096683,1.043968310939443,1
219,0,0,-0.12148459263012808,10,0,2.3978952727983707,0.0,-10.11795356265665,-0.26966164558847183,1.0556686915438915,1
220,1,0,5.43304671221736,45,41,4.330733340286331,4.127134385045092,-8.849026779144674,-8.342863168484495,1.0540707446215427,3
221,0,0,-7.75716795787397,8,0,2.1972245773362196,0.0,-10.084349711593731,-0.27396477731992785,1.0544318937270019,1
222,0,0,-4.949548000067797,18,19,2.9444389791664403,2.995732273553991,-9.523178364309082,-9.012352740543092,1.044825752738727,1
223,1,0,-6.778207479666646,35,47,3.784189633918261,4.3694478524670215,-8.145623746077526,-6.579988456301819,1.0517564279561777,3
224,0,0,-4.159239505350674,44,44,3.8066624897703196,3.8066624897703196,-10.701670195929955,-10.701670195929955,1.0395659630282659,1
225,0,0,-0.9673057382755156,10,0,2.3978952727983707,0.0,-9.67849854942277,-0.3725298664331808,1.0544318937270019,1
226,0,0,-1.598520526191482,9,0,2.302585092994046,0.0,-8.82530269593304,-0.27699850949175003,1.0553857696207174,1
227,2,0,1.7771964603754096,30,0,3.4339872044851463,0.0,-10.812854369337458,-0.7124029832705062,1.0427116341292064,1
228,1,0,1.4173644549009252,41,47,4.060443010546419,4.343805421853684,-8.257227854448793,-8.060947945404132,1.0506231006857945,2
229,0,0,-17.352998017691775,41,53,4.204692619390966,4.844187086458591,-11.249926066572746,-7.118193972279024,1.058082699307738,3
230,1,0,-17.594570872878528,36,53,3.9512437185814275,4.859812404361672,-12.571538486061629,-7.240892232398231,1.0606747918186525,3
231,0,0,-2.7898416489092925,-1,-1,3.5263605246161616,3.5263605246161616,-10.788844737640357,-10.788844737640357,1.042286416016216,1
232,0,0,-8.81615880161905,21,0,3.091042453358316,0.0,-10.595784371641235,-0.5837115086916657,1.0527275297402292,1
233,1,0,1.5808968566385146,-1,-1,4.584967478670572,4.584967478670572,-14.28492421162133,-14.28492421162133,1.0600469555674223,1
234,0,0,-4.672134147842382,20,0,3.044522437723423,0.0,-10.618127108434171,-0.6261709079104343,1.0471378440513697,1
235,0,0,-4.041815214423981,8,0,2.1972245773362196,0.0,-10.178198360706745,-0.2929766169775084,1.0563455657139549,1
236,2,0,6.543247899846149,55,45,4.7535901911063645,4.2626798770413155,-12.976793333951193,-8.969460148718722,1.0517564279561777,1
237,0,0,26.100758815828975,39,53,4.07753744390572,4.8283137373023015,-12.652636429878676,-7.29942511622319,1.0577759992864957,3
238,2,0,-8.938445097327241,60,62,4.110873864173311,4.143134726391533,-10.687366265053678,-9.994219084493732,1.0348146329063503,2
239,1,0,4.142350555978379,-1,-1,3.713572066704308,3.713572066704308,-10.783238773619335,-10.783238773619335,1.0436512582953452,1
240,0,0,-2.3681956427194173,8,0,2.1972245773362196,0.0,-10.084391438242461,-0.19551003809569603,1.0634268040573356,1
241,0,0,-7.028320464443852,6,0,1.9459101490553132,0.0,-9.901535648810883,-0.1295814862366042,1.0580243681267307,1
242,0,0,5.050472292141416,44,52,4.418840607796598,4.859812404361672,-10.3824744013152,-7.720717484183835,1.0614925827386341,3
243,0,0,-1.250722383772409,10,0,2.3978952727983707,0.0,-11.966990242914456,-0.26962879146641927,1.0526234204883385,1
244,2,0,3.5085122717748267,45,43,4.248495242049359,4.143134726391533,-12.299443445953449,-11.606296265393503,1.047815495756629,1
245,0,0,-7.0711500568378645,-1,-1,3.7376696182833684,3.7376696182833684,-10.3463708688509,-10.3463708688509,1.0471952202693906,3
246,1,0,1.0709324791852382,20,22,3.044522437723423,3.1354942159291497,-10.664924023794766,-9.566311735126657,1.045461822315669,1
247,0,0,-0.7599042699814286,5,0,1.791759469228055,0.0,-7.2541135522461895,-0.1802276918218235,1.0583982755157715,1
248,2,0,-5.4124100116335825,59,58,4.0943445622221,4.07753744390572,-10.564343952397511,-9.871196771837566,1.0348681027834277,2
249,0,0,-4.1570545796916285,6,0,1.9459101490553132,0.0,-9.869672204041397,-0.18589659751778315,1.0580243681267307,1
250,0,0,-2.0838956288894463,5,0,1.791759469228055,0.0,-8.70654552979481,-0.15946996389670243,1.0583982755157715,1
251,0,0,-6.782356229239476,12,0,2.5649493574615367,0.0,-10.519159559816663,-0.4999800452844611,1.0555150796670907,1
252,1,0,3.377173225957666,18,0,2.9444389791664403,0.0,-12.060717339420746,-0.42558309132294747,1.0477778089129215,1
253,0,0,-11.04979088733003,34,51,3.7612001156935624,4.61512051684126,-10.35861355672775,-6.5308421037471955,1.053856430834821,1
254,1,0,3.461253817789293,36,47,3.8501476017100584,4.3694478524670215,-8.498973399663575,-6.374275266395618,1.0510091044702632,1
255,0,0,3.18235568273958,9,0,2.302585092994046,0.0,-10.030516600664669,-0.24395620015783268,1.0571428625847543,1
256,0,0,-3.4260961802709793,4,0,1.6094379124341003,0.0,-8.059276223305648,-0.11324859577529438,1.0578140019507094,1
257,0,0,0.25315478913472866,15,0,2.772588722239781,0.0,-10.737938963793802,-0.5175625402579537,1.0502534070109277,1
258,0,0,-0.9214034300959396,10,0,2.3978952727983707,0.0,-10.248884134178173,-0.3314443680240408,1.0544318937270019,1
259,0,0,-8.604125633771131,16,16,2.833213344056216,2.833213344056216,-10.615554617948584,-10.615554617948584,1.0498105131257505,1
260,0,0,-5.507317853639391,13,0,2.6390573296152584,0.0,-12.034459547979006,-0.3173776516073053,1.0523525996820384,1
261,0,0,-1.1046366057269061,3,0,1.3862943611198906,0.0,-6.835829539410549,-0.06975303876034908,1.0547277708910445,1
262,1,0,-3.958511848818196,19,0,2.995732273553991,0.0,-8.011520932891042,-0.7283670959720695,1.042511278804768,1
263,0,0,-2.311568973999468,14,0,2.70805020110221,0.0,-10.56144787300669,-0.5023250289391136,1.050233953500013,1
264,0,0,0.8231019086974888,12,0,2.5649493574615367,0.0,-10.898275182551036,-0.22195165055359467,1.0556686915438915,1
265,0,0,-5.785133763024449,24,0,3.2188758248682006,0.0,-8.899503392946801,-0.7429453577209358,1.0416518870002531,1
266,0,0,-4.426770537429682,25,25,3.258096538021482,3.258096538021482,-12.371036084777922,-12.371036084777922,1.0434286720774768,1
267,2,0,-16.56903603590636,35,48,3.7612001156935624,4.394449154672439,-8.81598693630454,-6.2902582919962855,1.0512164980453604,1
268,0,0,-2.2063483738599237,6,0,1.9459101490553132,0.0,-9.622913491543725,-0.1507474616609885,1.0580243681267307,1
269,0,0,1.2457123338328353,6,0,1.9459101490553132,0.0,-8.852450404480905,-0.16214459535602316,1.0580243681267307,1
270,0,0,-3.2364234587740865,9,0,2.302585092994046,0.0,-9.727704572581755,-0.35946341835330065,1.0553857696207174,1
271,1,0,-3.5900416411488902,35,48,3.7612001156935624,4.394449154672439,-8.331116829450076,-6.4458313022111975,1.0512164980453604,3
272,0,0,-4.051384762972335,8,0,2.1972245773362196,0.0,-9.153099601803868,-0.32925539138824733,1.0563455657139549,1
273,0,0,-2.3648596250944833,7,0,2.0794415416798357,0.0,-10.227055456677219,-0.27950317297898947,1.0553857696207174,1
274,1,0,-20.731431367441818,35,51,3.8501476017100584,4.663439094112067,-8.528441281104714,-7.153320220582948,1.0556460614729963,3
275,2,0,-15.565939653262298,37,50,3.9318256327243257,4.584967478670572,-8.87991218208738,-7.434910220140712,1.0542324819387257,1
276,0,0,-4.405588446187129,4,0,1.6094379124341003,0.0,-9.280425979542871,-0.0735917468959754,1.0709272023191019,1
277,0,0,2.0342119555718643,58,51,4.07753744390572,3.9512437185814275,-10.580530757347516,-9.88738357678757,1.0360174945813811,2
278,0,0,-3.457256815189388,11,0,2.4849066497880004,0.0,-10.11641913877392,-0.2691845277885915,1.0645861902212963,1
279,2,0,-5.652746400681669,32,49,3.6375861597263857,4.442651256490317,-8.472284733666944,-6.2961135655285565,1.0513388358113218,1
280,1,0,0.706379692864947,-1,-1,3.7612001156935624,3.7612001156935624,-11.925422457988931,-11.925422457988931,1.0479930723856434,1
281,0,0,1.2792131564986815,27,45,3.4011973816621555,4.276666119016055,-7.248808974794901,-6.376613562785971,1.0503674496259887,1
282,0,0,-6.030918919105428,43,49,4.248495242049359,4.553876891600541,-8.68564665192197,-7.864353648670097,1.0544036284228393,1
283,0,0,-4.720356057844397,6,0,1.9459101490553132,0.0,-9.283497892593909,-0.12761370641378528,1.0563455657139549,1
284,1,0,23.455671949224964,32,49,3.6109179126442243,4.442651256490317,-8.425464340989357,-6.238711063520434,1.0512164980453604,1
285,0,0,-4.918296839706773,7,0,2.0794415416798357,0.0,-9.75336209395849,-0.19681134109145773,1.0572608820210403,1
286,0,0,-0.826327205749885,25,25,3.258096538021482,3.258096538021482,-10.65556380062536,-10.65556380062536,1.0457860542316098,1
287,0,0,-6.283479631238517,8,0,2.1972245773362196,0.0,-9.078445734375151,-0.31132426011904824,1.0563455657139549,1
288,0,0,-5.819173878315786,6,0,1.9459101490553132,0.0,-10.011070596547052,-0.12071894340406415,1.0580243681267307,1
289,1,0,-1.3860015546904065,16,0,2.833213344056216,0.0,-10.853038964104712,-0.5353578408965799,1.0487831707953292,1
290,3,0,7.055970415403566,39,52,4.143134726391533,4.852030263919617,-11.433860894108784,-7.502595642458244,1.0601283937428443,3
291,1,0,5.341301226470365,37,46,3.912023005428146,4.343805421853684,-7.847291506417007,-6.776850094715594,1.0523488735453634,3
292,0,0,-2.1136640579983745,14,0,2.70805020110221,0.0,-9.742790491838836,-0.42593027648498044,1.0543895245716726,1
293,0,0,-6.236303323147595,5,0,1.791759469228055,0.0,-9.31385318167622,-0.0927707131681355,1.0583982755157715,1
294,0,0,-1.8690051037560669,10,0,2.3978952727983707,0.0,-11.399185495097322,-0.2252915388932309,1.056283202830006,1
295,0,0,-6.549625109124368,37,37,3.6375861597263857,3.6375861597263857,-10.882940859367924,-10.882940859367924,1.0390927149096347,1
296,1,0,-2.3686453755678913,28,31,3.4339872044851463,3.58351893845611,-6.776891421665127,-6.318583832182583,1.048389232058604,2
297,1,0,29.850694173233766,37,19,3.912023005428146,2.995732273553991,-9.24728657961428,-6.682337222152743,1.054860769834978,3
298,1,0,0.1246840105786428,33,41,3.713572066704308,4.0943445622221,-7.240012932425891,-6.540221209147277,1.0507886509405622,1
299,1,0,-1.4284889014805817,-1,-1,4.02535169073515,4.02535169073515,-12.239568025840544,-12.239568025840544,1.0500610014864962,2
300,0,0,-7.461628764846779,18,0,2.9444389791664403,0.0,-10.754919712061787,-0.5773293696143214,1.0470270015129117,1
301,0,0,-0.36717069720535683,42,37,4.174387269895637,3.912023005428146,-8.754520499945999,-8.273343570102139,1.053856430834821,3
302,1,0,-5.562385298079747,21,0,3.091042453358316,0.0,-10.860555477926988,-0.6110697761162434,1.0459587103602408,1
303,2,0,1.4014063343977143,42,40,3.7612001156935624,3.713572066704308,-11.154305774093569,-10.461158593533623,1.037188546470267,1
304,0,0,-1.5429595142652401,18,0,2.9444389791664403,0.0,-10.703379290526062,-0.5076326560450458,1.0491627686173906,1
305,0,0,0.8805591308721509,11,0,2.4849066497880004,0.0,-10.816733654224057,-0.31570164371877796,1.0517831256047478,1
306,0,0,1.323874455108188,13,0,2.6390573296152584,0.0,-11.480298962143134,-0.28409997085978433,1.052195192910063,1
307,3,0,3.12817387996058,59,46,4.0943445622221,3.8501476017100584,-10.911609693027891,-9.812997404359782,1.0355762441919036,1
308,1,0,1.939541547382844,30,32,3.5553480614894135,3.6635616461296463,-6.62058328050214,-6.409760213575971,1.0479930723856434,3
309,0,0,-3.0278933738637104,17,0,2.8903717578961645,0.0,-9.898675995538905,-0.5422891226334803,1.0523525996820384,1
310,0,0,-3.3549945346678927,12,0,2.5649493574615367,0.0,-11.094496690470205,-0.3464507407377644,1.050987094346354,1
311,1,0,-3.620116696977385,41,50,4.1588830833596715,4.624972813284271,-9.897213027860275,-6.322996482066479,1.0545595786694317,1
312,2,0,15.778624302392805,65,61,4.189654742026425,4.127134385045092,-10.621961291042082,-9.523349002373973,1.0338216903080024,2
313,2,0,9.319571213028025,42,52,4.330733340286331,4.875197323201151,-11.351103811771049,-7.657473754898515,1.0604719176286155,3
314,0,0,-2.4603736924030692,17,0,2.8903717578961645,0.0,-10.671092644014083,-0.5978623168908606,1.0486847639200298,1
315,0,0,-11.860891214559677,-1,-1,3.7376696182833684,3.7376696182833684,-10.516912633744418,-10.516912633744418,1.0476061321488408,2
316,1,0,-8.507409785026603,44,44,3.8066624897703196,3.8066624897703196,-10.605767898477295,-10.605767898477295,1.037654099261925,1
317,0,0,3.865487101888191,-1,-1,3.871201010907891,3.871201010907891,-11.711230637515138,-11.711230637515138,1.0495256332547866,2
318,0,0,-0.09212954639678525,11,10,2.4849066497880004,2.3978952727983707,-10.354276506607954,-9.66112932604801,1.0517831256047478,1
319,0,0,-1.033909337886476,8,0,2.1972245773362196,0.0,-10.295428283824405,-0.2502675729721313,1.0563455657139549,1
320,0,0,-4.952103275573391,6,0,1.9459101490553132,0.0,-7.890083408117599,-0.27025016091607823,1.0580243681267307,1
321,0,0,-3.6440924678875994,3,0,1.3862943611198906,0.0,-6.343001313190591,-0.11718355119505118,1.0547277708910445,1
322,0,0,2.606198851060732,35,46,3.8066624897703196,4.330733340286331,-7.972998789386105,-7.007917893342518,1.0510091044702632,1
323,0,0,-4.567343425384234,12,0,2.5649493574615367,0.0,-9.845434621087511,-0.45703174923775697,1.0547939152132229,1
324,0,0,-0.313379212378502,4,0,1.6094379124341003,0.0,-7.322378324875067,-0.10743250705310609,1.0578140019507094,1
325,0,0,-0.5542604564135176,19,0,2.995732273553991,0.0,-10.545367754151743,-0.5466609350346803,1.0510373437309655,1
326,0,0,-2.632404716226129,20,19,3.044522437723423,2.995732273553991,-10.786614391631849,-10.093467211071903,1.0462770084060453,1
327,0,0,-6.182187872127395,36,50,3.912023005428146,4.61512051684126,-9.488890217526956,-6.583812312241096,1.054578174317391,3
328,0,0,-0.03457455166792542,21,20,3.091042453358316,3.044522437723423,-10.995008087390481,-10.301860906830536,1.0481926343211128,1
329,0,0,-0.6373476278669472,8,0,2.1972245773362196,0.0,-9.029178142902074,-0.1997078321786759,1.0563455657139549,1
330,0,0,-2.7241781061040706,14,0,2.70805020110221,0.0,-10.575411096644446,-0.25974767030871226,1.050987094346354,1
331,0,0,-7.11510438716782,26,0,3.295836866004329,0.0,-10.9652802430657,-0.6752046381910979,1.0495560085009346,1
332,0,0,-4.5570105827826834,3,0,1.3862943611198906,0.0,-6.722730070613868,-0.10543850704538835,1.0547277708910445,1
333,0,0,2.167207661155645,27,0,3.332204510175204,0.0,-11.171054682387217,-0.5936537384064434,1.0450568049772544,1
334,0,0,-2.0924971014101947,6,0,1.9459101490553132,0.0,-8.924478863513851,-0.24857398094279223,1.0580243681267307,1
335,0,0,-5.407850843850758,17,0,2.8903717578961645,0.0,-10.550669325542444,-0.5578439376541215,1.050394091268015,1
336,1,0,8.538472340513282,42,53,4.290459441148391,4.867534450455582,-12.328298720415725,-6.82412929966354,1.062192449545159,3
337,0,0,-8.11600636742484,16,0,2.833213344056216,0.0,-10.596734728096406,-0.5370557223853681,1.0482083310685177,1
338,0,0,0.25919451624277334,6,0,1.9459101490553132,0.0,-9.36383369293329,-0.134769706959006,1.0580243681267307,1
339,0,0,-3.062785557560513,5,0,1.791759469228055,0.0,-8.022295595976521,-0.1946560496100984,1.0583982755157715,1
340,0,0,-0.7497604447840425,6,0,1.9459101490553132,0.0,-10.143527551510068,-0.1296620915043303,1.0572608820210403,1
341,3,0,6.208231286026214,40,36,3.713572066704308,3.6109179126442243,-10.814524507461735,-9.205086595027634,1.0378057164322794,1
342,1,0,-5.362153816706226,41,21,4.2626798770413155,3.1354942159291497,-11.311408086069914,-7.286056395334764,1.0603945172148312,3
343,2,0,-4.342658096497791,27,27,3.332204510175204,3.332204510175204,-11.334635769289644,-11.334635769289644,1.045776510415949,1
344,0,0,-2.5713757728927877,7,0,2.0794415416798357,0.0,-10.313177058630728,-0.23049784230957363,1.0609062747303197,1
345,3,0,-12.969922199963298,36,51,3.912023005428146,4.672828834461906,-11.280171115631246,-6.440719633918489,1.0545595786694317,3
346,0,0,-5.702853202315097,31,31,3.4657359027997265,3.4657359027997265,-10.995243053741024,-10.995243053741024,1.0432730705590303,1
347,0,0,-6.530803592640067,16,0,2.833213344056216,0.0,-10.450394350873067,-0.41272561687091935,1.056452950881136,1
348,0,0,0.4463591544141341,27,0,3.332204510175204,0.0,-10.666999995756637,-0.6801828356335047,1.0481461134546675,1
349,0,0,-2.2289314101553335,19,0,2.995732273553991,0.0,-5.877014020651229,-0.7858885665556095,1.0464874600722909,2
350,0,0,-1.1722113534698861,7,0,2.0794415416798357,0.0,-9.93207500938804,-0.22387268003772595,1.0572608820210403,1
351,0,0,8.151372202644314,50,53,4.795790545596741,4.962844630259907,-9.236344718265084,-8.97102624190016,1.0609143105649494,2
352,0,0,-2.217963512815793,43,42,4.174387269895637,4.127134385045092,-12.173700527123213,-10.2277903780679,1.049049589648373,1
353,0,0,3.18117139571422,12,0,2.5649493574615367,0.0,-10.281958234245314,-0.3169993596210859,1.0526234204883385,1
354,1,0,-1.7424049695497092,35,42,3.784189633918261,4.127134385045092,-7.098057061679752,-6.773561016105255,1.0503674496259887,3
355,0,0,-3.313659376585688,5,0,1.791759469228055,0.0,-8.529187636264606,-0.15786836067127713,1.0583982755157715,1
356,0,0,-0.01145028637687154,39,51,4.143134726391533,4.812184355372417,-9.865188463429085,-7.773602914494451,1.0604385874444306,3
357,1,0,1.9654648420197556,38,39,3.9512437185814275,3.9889840465642745,-6.980126847515432,-6.553331972600934,1.0500240882172738,3
358,2,0,-0.7970920566031502,27,29,3.332204510175204,3.4011973816621555,-8.844624683385302,-8.238488879814986,1.0436751067650436,1
359,0,0,-0.10272150186459114,17,0,2.8903717578961645,0.0,-10.581343414527115,-0.4630671150595305,1.0482083310685177,1
